,PMCID,Class_mean
47168,['7767362'],Irrelevant
47169,['5253726'],Irrelevant
47170,['8283485'],Irrelevant
47171,['5712788'],Irrelevant
47172,['7905681'],Irrelevant
47173,['7579652'],Irrelevant
47174,['7871032'],Irrelevant
47175,['6263255'],Irrelevant
47176,['7430738'],Irrelevant
47177,['7070674'],Irrelevant
47178,['5501141'],Irrelevant
47179,['5919638'],Irrelevant
47180,['6541752'],Irrelevant
47181,['7166370'],Irrelevant
47182,['7076178'],Irrelevant
47183,['3222063'],Irrelevant
47184,['6259164'],Irrelevant
47185,['7555760'],Irrelevant
47186,['2216416'],Irrelevant
47187,['5897575'],Irrelevant
47188,['8273257'],Irrelevant
47189,['6900595'],Irrelevant
47190,['4754759'],Irrelevant
47191,['7103228'],Irrelevant
47192,['6272715'],Irrelevant
47193,['7152060'],Irrelevant
47194,['8068161'],Irrelevant
47195,['8271513'],Irrelevant
47196,['3364422'],Irrelevant
47197,['5798182'],Irrelevant
47198,['6272713'],Irrelevant
47199,['6690246'],Irrelevant
47200,['6710770'],Irrelevant
47201,['7165805'],Irrelevant
47202,['3992022'],Irrelevant
47203,['7022417'],Irrelevant
47204,['7165072'],Irrelevant
47205,['5783461'],Irrelevant
47206,['4100291'],Irrelevant
47207,['8450799'],Irrelevant
47208,['6078623'],Irrelevant
47209,['6834201'],Irrelevant
47210,['3234195'],Irrelevant
47211,['8441314'],Irrelevant
47212,['5998701'],Irrelevant
47213,['5498897'],Irrelevant
47214,['3409113'],Irrelevant
47215,['7806547'],Irrelevant
47216,['5067469'],Irrelevant
47217,['6199859'],Irrelevant
47218,['7313032'],Irrelevant
47219,['6813912'],Irrelevant
47220,['6163243'],Irrelevant
47221,['7263823'],Irrelevant
47222,['5718814'],Irrelevant
47223,['7696936'],Irrelevant
47224,['7557518'],Irrelevant
47225,['8300670'],Irrelevant
47226,['5303268'],Irrelevant
47227,['3294389'],Irrelevant
47228,['8303941'],Irrelevant
47229,['6361950'],Irrelevant
47230,['4479009'],Irrelevant
47231,['5919903'],Irrelevant
47232,['6353785'],Irrelevant
47233,['4128363'],Irrelevant
47234,['6332852'],Irrelevant
47235,['8066279'],Irrelevant
47236,['6387323'],Irrelevant
47237,['4646787'],Irrelevant
47238,['5790241'],Irrelevant
47239,['5298034'],Irrelevant
47240,['4515606'],Irrelevant
47241,['6150221'],Irrelevant
47242,['6744565'],Irrelevant
47243,['7005937'],Irrelevant
47244,['4691133'],Irrelevant
47245,['6766064'],Irrelevant
47246,['7031244'],Irrelevant
47247,['5053986'],Irrelevant
47248,['4056354'],Irrelevant
47249,['3167797'],Irrelevant
47250,['4161368'],Irrelevant
47251,['3543796'],Irrelevant
47252,['7150158'],Irrelevant
47253,['7947212'],Irrelevant
47254,['8241571'],Irrelevant
47255,['6346535'],Irrelevant
47256,['8384743'],Irrelevant
47257,['8469179'],Irrelevant
47258,['6643105'],Irrelevant
47259,['8121174'],Irrelevant
47260,['5784999'],Irrelevant
47261,['6779022'],Irrelevant
47262,['5029183'],Irrelevant
47263,['7587987'],Irrelevant
47264,['5498068'],Irrelevant
47265,['6051305'],Irrelevant
47266,['8361794'],Irrelevant
47267,['5709968'],Irrelevant
47268,['3539092'],Irrelevant
47269,['5730015'],Irrelevant
47270,['1453764'],Irrelevant
47271,['7448886'],Irrelevant
47272,['2685782'],Irrelevant
47273,['6406118'],Irrelevant
47274,['7121977'],Irrelevant
47275,['3005226'],Irrelevant
47276,['8298167'],Irrelevant
47277,['6331074'],Irrelevant
47278,['7379477'],Irrelevant
47279,['6158997'],Irrelevant
47280,['6052131'],Irrelevant
47281,['6759544'],Irrelevant
47282,['2877107'],Irrelevant
47283,['4460244'],Irrelevant
47284,['4344260'],Irrelevant
47285,['8160185'],Irrelevant
47286,['4843888'],Irrelevant
47287,['7906996'],Irrelevant
47288,['7122918'],Irrelevant
47289,['4491039'],Irrelevant
47290,['6191100'],Irrelevant
47291,['6626350'],Irrelevant
47292,['5507995'],Irrelevant
47293,['7168514'],Irrelevant
47294,['6710788'],Irrelevant
47295,['65598'],Irrelevant
47296,['6212590'],Irrelevant
47297,['4890588'],Irrelevant
47298,['8319287'],Irrelevant
47299,['8348310'],Irrelevant
47300,['6270540'],Irrelevant
47301,['6961418'],Irrelevant
47302,['7235723'],Irrelevant
47303,['4222842'],Irrelevant
47304,['8341129'],Irrelevant
47305,['3653761'],Irrelevant
47306,['2519071'],Irrelevant
47307,['6195963'],Irrelevant
47308,['3729582'],Irrelevant
47309,['8003067'],Irrelevant
47310,['6132501'],Irrelevant
47311,['6510365'],Irrelevant
47312,['6978704'],Irrelevant
47313,['7006636'],Irrelevant
47314,['7664012'],Irrelevant
47315,['2241599'],Irrelevant
47316,['7352206'],Irrelevant
47317,['5561178'],Irrelevant
47318,['6175405'],Irrelevant
47319,['3370320'],Irrelevant
47320,['4649275'],Irrelevant
47321,['5688106'],Irrelevant
47322,['8388662'],Irrelevant
47323,['1298299'],Irrelevant
47324,['7662318'],Irrelevant
47325,['6272022'],Irrelevant
47326,['3075900'],Irrelevant
47327,['5435306'],Irrelevant
47328,['3864938'],Irrelevant
47329,['4468856'],Irrelevant
47330,['3394240'],Irrelevant
47331,['7662210'],Irrelevant
47332,['7186848'],Irrelevant
47333,['5877780'],Irrelevant
47334,['8252340'],Irrelevant
47335,['8285709'],Irrelevant
47336,['7960624'],Irrelevant
47337,['8107374'],Irrelevant
47338,['4138182'],Irrelevant
47339,['5852956'],Irrelevant
47340,['5907308'],Irrelevant
47341,['4176668'],Irrelevant
47342,['7101376'],Irrelevant
47343,['6468774'],Irrelevant
47344,['3224102'],Irrelevant
47345,['7097017'],Irrelevant
47346,['7366162'],Irrelevant
47347,['5930365'],Irrelevant
47348,['5112950'],Irrelevant
47349,['7602121'],Irrelevant
47350,['8304576'],Irrelevant
47351,['7105693'],Irrelevant
47352,['7037558'],Irrelevant
47353,['4131837'],Irrelevant
47354,['4100106'],Irrelevant
47355,['4063449'],Irrelevant
47356,['5858176'],Irrelevant
47357,['7126130'],Irrelevant
47358,['4486607'],Irrelevant
47359,['3205392'],Irrelevant
47360,['7132521'],Irrelevant
47361,['8316874'],Irrelevant
47362,['4531485'],Irrelevant
47363,['6683073'],Irrelevant
47364,['7277330'],Irrelevant
47365,['5597791'],Irrelevant
47366,['6431997'],Irrelevant
47367,['6056897'],Irrelevant
47368,['8421509'],Irrelevant
47369,['8153534'],Irrelevant
47370,['6487311'],Irrelevant
47371,['5673511'],Irrelevant
47372,['7739117'],Irrelevant
47373,['2725892'],Irrelevant
47374,['5682319'],Irrelevant
47375,['7693142'],Irrelevant
47376,['6825472'],Irrelevant
47377,['6064198'],Irrelevant
47378,['6272029'],Irrelevant
47379,['7706020'],Irrelevant
47380,['8264917'],Irrelevant
47381,['7153755'],Irrelevant
47382,['3525220'],Irrelevant
47383,['3723804'],Irrelevant
47384,['2663779'],Irrelevant
47385,['5115280'],Irrelevant
47386,['7372489'],Irrelevant
47387,['7901709'],Irrelevant
47388,['6831203'],Irrelevant
47389,['6152303'],Irrelevant
47390,['6904839'],Irrelevant
47391,['5570814'],Irrelevant
47392,['3937836'],Irrelevant
47393,['3769763'],Irrelevant
47394,['8039188'],Irrelevant
47395,['6160203'],Irrelevant
47396,['6269980'],Irrelevant
47397,['3344913'],Irrelevant
47398,['4632729'],Irrelevant
47399,['3384645'],Irrelevant
47400,['6316254'],Irrelevant
47401,['5644720'],Irrelevant
47402,['5366193'],Irrelevant
47403,['5529905'],Irrelevant
47404,['3916370'],Irrelevant
47405,['8336201'],Irrelevant
47406,['4061050'],Irrelevant
47407,['6264380'],Irrelevant
47408,['4083368'],Irrelevant
47409,['6174684'],Irrelevant
47410,['8430758'],Irrelevant
47411,['6328715'],Irrelevant
47412,['6925523'],Irrelevant
47413,['7998526'],Irrelevant
47414,['8041821'],Irrelevant
47415,['4944170'],Irrelevant
47416,['7083346'],Irrelevant
47417,['8514968'],Irrelevant
47418,['3360037'],Irrelevant
47419,['6076974'],Irrelevant
47420,['4141702'],Irrelevant
47421,['6433294'],Irrelevant
47422,['7140191'],Irrelevant
47423,['3990612'],Irrelevant
47424,['3339609'],Irrelevant
47425,['3688947'],Irrelevant
47426,['6271475'],Irrelevant
47427,['3764840'],Irrelevant
47428,['8001982'],Irrelevant
47429,['5736615'],Irrelevant
47430,['4620628'],Irrelevant
47431,['7559719'],Irrelevant
47432,['6410186'],Irrelevant
47433,['3818415'],Irrelevant
47434,['4987640'],Irrelevant
47435,['7435582'],Irrelevant
47436,['4818050'],Irrelevant
47437,['6834607'],Irrelevant
47438,['7877108'],Irrelevant
47439,['5006588'],Irrelevant
47440,['4725881'],Irrelevant
47441,['7148383'],Irrelevant
47442,['4766396'],Irrelevant
47443,['5070171'],Irrelevant
47444,['3434648'],Irrelevant
47445,['5539876'],Irrelevant
47446,['4626674'],Irrelevant
47447,['8012062'],Irrelevant
47448,['6113369'],Irrelevant
47449,['3017840'],Irrelevant
47450,['7072900'],Irrelevant
47451,['6308600'],Irrelevant
47452,['6868749'],Irrelevant
47453,['5840522'],Irrelevant
47454,['5372558'],Irrelevant
47455,['6550526'],Irrelevant
47456,['3907782'],Irrelevant
47457,['6433953'],Irrelevant
47458,['8303271'],Irrelevant
47459,['6864959'],Irrelevant
47460,['7775744'],Irrelevant
47461,['7343389'],Irrelevant
47462,['4217172'],Irrelevant
47463,['5742452'],Irrelevant
47464,['6529396'],Irrelevant
47465,['3920909'],Irrelevant
47466,['5810390'],Irrelevant
47467,['6664860'],Irrelevant
47468,['3439860'],Irrelevant
47469,['7179947'],Irrelevant
47470,['7649121'],Irrelevant
47471,['8427292'],Irrelevant
47472,['2816223'],Irrelevant
47473,['5187834'],Irrelevant
47474,['7234969'],Irrelevant
47475,['7284881'],Irrelevant
47476,['7014429'],Irrelevant
47477,['7552141'],Irrelevant
47478,['7172183'],Irrelevant
47479,['3321739'],Irrelevant
47480,['8456093'],Irrelevant
47481,['5055386'],Irrelevant
47482,['5999785'],Irrelevant
47483,['7481357'],Irrelevant
47484,['4429621'],Irrelevant
47485,['6857621'],Irrelevant
47486,['7707060'],Irrelevant
47487,['2191128'],Irrelevant
47488,['4433207'],Irrelevant
47489,['8017229'],Irrelevant
47490,['3261108'],Irrelevant
47491,['5707522'],Irrelevant
47492,['7899956'],Irrelevant
47493,['4731379'],Irrelevant
47494,['8365087'],Irrelevant
47495,['6264321'],Irrelevant
47496,['8486237'],Irrelevant
47497,['8241502'],Irrelevant
47498,['7831509'],Irrelevant
47499,['7693543'],Irrelevant
47500,['6859558'],Irrelevant
47501,['5443431'],Irrelevant
47502,['5057415'],Irrelevant
47503,['3222093'],Irrelevant
47504,['3617648'],Irrelevant
47505,['5618583'],Irrelevant
47506,['6830381'],Irrelevant
47507,['5433097'],Irrelevant
47508,['6152730'],Irrelevant
47509,['5322252'],Irrelevant
47510,['3182126'],Irrelevant
47511,['3438994'],Irrelevant
47512,['8490756'],Irrelevant
47513,['6111191'],Irrelevant
47514,['4220065'],Irrelevant
47515,['6130526'],Irrelevant
47516,['1241563'],Irrelevant
47517,['5865710'],Irrelevant
47518,['8157355'],Irrelevant
47519,['6896093'],Irrelevant
47520,['6928789'],Irrelevant
47521,['7912393'],Irrelevant
47522,['7743143'],Irrelevant
47523,['6624783'],Irrelevant
47524,['6154704'],Irrelevant
47525,['5620633'],Irrelevant
47526,['5949130'],Irrelevant
47527,['5268438'],Irrelevant
47528,['4405958'],Irrelevant
47529,['4907697'],Irrelevant
47530,['4365319'],Irrelevant
47531,['6487151'],Irrelevant
47532,['7153927'],Irrelevant
47533,['6152127'],Irrelevant
47534,['4745678'],Irrelevant
47535,['6218422'],Irrelevant
47536,['8512337'],Irrelevant
47537,['5444090'],Irrelevant
47538,['8293145'],Irrelevant
47539,['3660941'],Irrelevant
47540,['4471349'],Irrelevant
47541,['3932116'],Irrelevant
47542,['6358975'],Irrelevant
47543,['7573069'],Irrelevant
47544,['4434980'],Irrelevant
47545,['7088378'],Irrelevant
47546,['3358216'],Irrelevant
47547,['3048373'],Irrelevant
47548,['6052815'],Irrelevant
47549,['3657994'],Irrelevant
47550,['3522527'],Irrelevant
47551,['4405959'],Irrelevant
47552,['7321256'],Irrelevant
47553,['5978780'],Irrelevant
47554,['7876612'],Irrelevant
47555,['8430914'],Irrelevant
47556,['5217864'],Irrelevant
47557,['6519104'],Irrelevant
47558,['7345657'],Irrelevant
47559,['7779482'],Irrelevant
47560,['3587581'],Irrelevant
47561,['3599118'],Irrelevant
47562,['7915440'],Irrelevant
47563,['7756543'],Irrelevant
47564,['7759150'],Irrelevant
47565,['2266938'],Irrelevant
47566,['7448275'],Irrelevant
47567,['4855070'],Irrelevant
47568,['8200580'],Irrelevant
47569,['7874862'],Irrelevant
47570,['6008294'],Irrelevant
47571,['6947017'],Irrelevant
47572,['7899945'],Irrelevant
47573,['6374527'],Irrelevant
47574,['4897373'],Irrelevant
47575,['7762153'],Irrelevant
47576,['6390748'],Irrelevant
47577,['6273708'],Irrelevant
47578,['4968787'],Irrelevant
47579,['3760895'],Irrelevant
47580,['7173529'],Irrelevant
47581,['7242342'],Irrelevant
47582,['5456241'],Irrelevant
47583,['6375953'],Irrelevant
47584,['6772003'],Irrelevant
47585,['7607615'],Irrelevant
47586,['6631875'],Irrelevant
47587,['8271688'],Irrelevant
47588,['7002012'],Irrelevant
47589,['4847297'],Irrelevant
47590,['7160102'],Irrelevant
47591,['4604390'],Irrelevant
47592,['6306850'],Irrelevant
47593,['5451073'],Irrelevant
47594,['5100602'],Irrelevant
47595,['7694625'],Irrelevant
47596,['7354087'],Irrelevant
47597,['6207620'],Irrelevant
47598,['7571016'],Irrelevant
47599,['6274211'],Irrelevant
47600,['2975366'],Irrelevant
47601,['5043089'],Irrelevant
47602,['4453519'],Irrelevant
47603,['7967476'],Irrelevant
47604,['8111514'],Irrelevant
47605,['7694078'],Irrelevant
47606,['7180755'],Irrelevant
47607,['4219404'],Irrelevant
47608,['2719787'],Irrelevant
47609,['4245746'],Irrelevant
47610,['4604788'],Irrelevant
47611,['8070974'],Irrelevant
47612,['4203937'],Irrelevant
47613,['2900592'],Irrelevant
47614,['7721730'],Irrelevant
47615,['8393483'],Irrelevant
47616,['1287910'],Irrelevant
47617,['3103424'],Irrelevant
47618,['7428831'],Irrelevant
47619,['7152368'],Irrelevant
47620,['6791210'],Irrelevant
47621,['4590256'],Irrelevant
47622,['4363613'],Irrelevant
47623,['7179274'],Irrelevant
47624,['3198757'],Irrelevant
47625,['1127111'],Irrelevant
47626,['7495143'],Irrelevant
47627,['7113391'],Irrelevant
47628,['4107540'],Irrelevant
47629,['3043285'],Irrelevant
47630,['7844873'],Irrelevant
47631,['4091581'],Irrelevant
47632,['2742718'],Irrelevant
47633,['7598605'],Irrelevant
47634,['3659071'],Irrelevant
47635,['6269908'],Irrelevant
47636,['7584242'],Irrelevant
47637,['8145697'],Irrelevant
47638,['3449365'],Irrelevant
47639,['5376150'],Irrelevant
47640,['3604766'],Irrelevant
47641,['8231950'],Irrelevant
47642,['8058363'],Irrelevant
47643,['3610129'],Irrelevant
47644,['6895014'],Irrelevant
47645,['4459203'],Irrelevant
47646,['8467560'],Irrelevant
47647,['7676226'],Irrelevant
47648,['3361940'],Irrelevant
47649,['8391197'],Irrelevant
47650,['7296739'],Irrelevant
47651,['8327773'],Irrelevant
47652,['7557058'],Irrelevant
47653,['5413490'],Irrelevant
47654,['6440571'],Irrelevant
47655,['8453016'],Irrelevant
47656,['8265656'],Irrelevant
47657,['3865384'],Irrelevant
47658,['4418760'],Irrelevant
47659,['5004891'],Irrelevant
47660,['3461298'],Irrelevant
47661,['6124751'],Irrelevant
47662,['6917641'],Irrelevant
47663,['5676378'],Irrelevant
47664,['8343934'],Irrelevant
47665,['6303400'],Irrelevant
47666,['7575683'],Irrelevant
47667,['7603915'],Irrelevant
47668,['6680421'],Irrelevant
47669,['4438902'],Irrelevant
47670,['6652781'],Irrelevant
47671,['8260688'],Irrelevant
47672,['5412194'],Irrelevant
47673,['6239893'],Irrelevant
47674,['6681682'],Irrelevant
47675,['2453231'],Irrelevant
47676,['7601235'],Irrelevant
47677,['8213092'],Irrelevant
47678,['7404338'],Irrelevant
47679,['8071739'],Irrelevant
47680,['8232532'],Irrelevant
47681,['5532471'],Irrelevant
47682,['6537362'],Irrelevant
47683,['3840593'],Irrelevant
47684,['6749011'],Irrelevant
47685,['5734793'],Irrelevant
47686,['6323671'],Irrelevant
47687,['7124788'],Irrelevant
47688,['4700066'],Irrelevant
47689,['3796731'],Irrelevant
47690,['7793654'],Irrelevant
47691,['5299726'],Irrelevant
47692,['4950240'],Irrelevant
47693,['3428339'],Irrelevant
47694,['3756052'],Irrelevant
47695,['8200248'],Irrelevant
47696,['4363559'],Irrelevant
47697,['5782876'],Irrelevant
47698,['7597822'],Irrelevant
47699,['8232630'],Irrelevant
47700,['5363824'],Irrelevant
47701,['7722975'],Irrelevant
47702,['8282850'],Irrelevant
47703,['6017664'],Irrelevant
47704,['3859324'],Irrelevant
47705,['3926117'],Irrelevant
47706,['7666712'],Irrelevant
47707,['4198093'],Irrelevant
47708,['7384844'],Irrelevant
47709,['7413467'],Irrelevant
47710,['3195781'],Irrelevant
47711,['6187048'],Irrelevant
47712,['4999805'],Irrelevant
47713,['7098426'],Irrelevant
47714,['6485276'],Irrelevant
47715,['3758276'],Irrelevant
47716,['4440931'],Irrelevant
47717,['7903454'],Irrelevant
47718,['4029990'],Irrelevant
47719,['3237197'],Irrelevant
47720,['6699473'],Irrelevant
47721,['3769384'],Irrelevant
47722,['3592836'],Irrelevant
47723,['6981223'],Irrelevant
47724,['6175406'],Irrelevant
47725,['4148416'],Irrelevant
47726,['7165962'],Irrelevant
47727,['6352449'],Irrelevant
47728,['7398525'],Irrelevant
47729,['7762544'],Irrelevant
47730,['3371795'],Irrelevant
47731,['2843639'],Irrelevant
47732,['4983612'],Irrelevant
47733,['6062601'],Irrelevant
47734,['6325676'],Irrelevant
47735,['7222482'],Irrelevant
47736,['3360749'],Irrelevant
47737,['7943711'],Irrelevant
47738,['7272617'],Irrelevant
47739,['7919798'],Irrelevant
47740,['5896429'],Irrelevant
47741,['5214559'],Irrelevant
47742,['6274061'],Irrelevant
47743,['2765449'],Irrelevant
47744,['6747250'],Irrelevant
47745,['4306932'],Irrelevant
47746,['7949119'],Irrelevant
47747,['3792348'],Irrelevant
47748,['1240768'],Irrelevant
47749,['8351387'],Irrelevant
47750,['4226764'],Irrelevant
47751,['6445279'],Irrelevant
47752,['6045333'],Irrelevant
47753,['5850430'],Irrelevant
47754,['3305649'],Irrelevant
47755,['7563540'],Irrelevant
47756,['7661839'],Irrelevant
47757,['3785502'],Irrelevant
47758,['7012781'],Irrelevant
47759,['4700706'],Irrelevant
47760,['3475871'],Irrelevant
47761,['6891419'],Irrelevant
47762,['6678017'],Irrelevant
47763,['270059'],Irrelevant
47764,['5882885'],Irrelevant
47765,['5299641'],Irrelevant
47766,['3747210'],Irrelevant
47767,['3783663'],Irrelevant
47768,['7152130'],Irrelevant
47769,['6835263'],Irrelevant
47770,['5765501'],Irrelevant
47771,['3845549'],Irrelevant
47772,['7652766'],Irrelevant
47773,['3530561'],Irrelevant
47774,['6881355'],Irrelevant
47775,['4931390'],Irrelevant
47776,['2928814'],Irrelevant
47777,['4817550'],Irrelevant
47778,['5367280'],Irrelevant
47779,['8515046'],Irrelevant
47780,['3320306'],Irrelevant
47781,['7120186'],Irrelevant
47782,['4794646'],Irrelevant
47783,['3615995'],Irrelevant
47784,['8046402'],Irrelevant
47785,['6636781'],Irrelevant
47786,['4977761'],Irrelevant
47787,['7167837'],Irrelevant
47788,['5756385'],Irrelevant
47789,['7830668'],Irrelevant
47790,['7464601'],Irrelevant
47791,['6270530'],Irrelevant
47792,['6099272'],Irrelevant
47793,['6359675'],Irrelevant
47794,['3008944'],Irrelevant
